m1,m2,Volume,Entropy
14.5,13.5,151.74417981699037,1043.6778678283872
14.5,14.0,151.40044652569057,1043.3433741512704
14.5,14.5,151.0230744545716,1043.0182656013671
14.5,15.0,150.61565900822367,1042.702411065336
14.5,15.5,150.18145232440082,1042.3956223791645
14.5,16.0,149.7233983935813,1042.097670949253
14.5,16.5,149.2441643790198,1041.8082994203592
14.5,17.0,148.74616853403808,1041.527231534137
14.5,17.5,148.231605083768,1041.254177996668
14.5,18.0,147.70246640649393,1040.9888431535535
14.5,18.5,147.16056281738025,1040.7309286879217
14.5,19.0,146.60754022608305,1040.4801365192818
14.5,19.5,146.04489591034107,1040.2361709453644
14.5,20.0,145.47399262054645,1039.9987407878918
15.0,0.5,120.47769379075375,1021.9647742889271
15.0,1.0,124.05156163764917,1030.2973447040886
15.0,1.5,127.59448628578909,1036.7420156705339
15.0,2.0,130.8737176927044,1041.384978684913
15.0,2.5,133.84379045165898,1044.64159378845
15.0,3.0,136.50811833863077,1046.8770798123242
15.0,3.5,138.8823452751382,1048.3676863834307
15.0,4.0,140.98518211260162,1049.3163242917774
15.0,4.5,142.8359712248402,1049.8713378664859
15.0,5.0,144.45391523211248,1050.141227037747
15.0,5.5,145.85772371825772,1050.2054315340188
15.0,6.0,147.06538059073065,1050.1221553110743
15.0,6.5,148.09397130315838,1049.9340584842269
15.0,7.0,148.95956140189946,1049.672411322603
15.0,7.5,149.6771239396045,1049.3601329754715
15.0,8.0,150.26051040463238,1049.0140146987235
15.0,8.5,150.72245721478055,1048.6463490668589
15.0,9.0,151.0746190129143,1048.2661218464775
15.0,9.5,151.32762055718555,1047.879886090324
15.0,10.0,151.4911202569839,1047.4924011258006
15.0,10.5,151.57387987652504,1047.1071031270042
15.0,11.0,151.5838363277398,1046.7264500160866
15.0,11.5,151.5281726723887,1046.35217517961
15.0,12.0,151.4133864125663,1045.985475010333
15.0,12.5,151.24535388029327,1045.6271474556358
15.0,13.0,151.02939007320333,1045.2776946341817
15.0,13.5,150.77030366260124,1044.9373988598795
15.0,14.0,150.47244715847796,1044.6063797445238
15.0,14.5,150.13976238428032,1044.2846365162368
15.0,15.0,149.7758215171526,1043.9720799560816
15.0,15.5,149.3838640061732,1043.668556041998
15.0,16.0,148.96682970621416,1043.3738639705814
15.0,16.5,148.52738856898605,1043.0877699727453
15.0,17.0,148.06796722320604,1042.8100171875108
15.0,17.5,147.5907727579755,1042.5403337028931
15.0,18.0,147.09781400109082,1042.2784374815442
15.0,18.5,146.5909205596279,1042.0240422331922
15.0,19.0,146.07175986540267,1041.776859927551
15.0,19.5,145.54185244384928,1041.5366038497393
15.0,20.0,145.0025856021131,1041.3029905082312
15.5,0.5,119.20545730850793,1022.7481613733303
15.5,1.0,122.65437752606127,1030.908739067056
15.5,1.5,126.09764274883722,1037.3043716326652
15.5,2.0,129.30269282480296,1041.9661326193504
15.5,2.5,132.21958428390283,1045.2732162067107
15.5,3.0,134.84848504619518,1047.5715771088057
15.5,3.5,137.20263360782764,1049.1271537913422
15.5,4.0,139.29870488236088,1050.1374114629855
15.5,4.5,141.15418361326277,1050.7480499605283
15.5,5.0,142.7865442324162,1051.0665742137146
15.5,5.5,144.2129011840731,1051.1723815955133
15.5,6.0,145.4497913982525,1051.124151938688
15.5,6.5,146.51301234700964,1050.9652659943295
15.5,7.0,147.41750297659496,1050.7277955829618
15.5,7.5,148.17726572320157,1050.4354454315915
15.5,8.0,148.80532649726032,1050.1057278495025
15.5,8.5,149.3137270327013,1049.7515693341381
15.5,9.0,149.71354274586557,1049.3824980772051
15.5,9.5,150.01491924146939,1049.0055216343842
15.5,10.0,150.22712135898044,1048.6257754939454
15.5,10.5,150.35858973770638,1048.2470035491538
15.5,11.0,150.4170010098187,1047.8719138149577
15.5,11.5,150.40932875620445,1047.5024422378747
15.5,12.0,150.34190321794335,1047.139948518985
15.5,12.5,150.2204684354757,1046.785361767304
15.5,13.0,150.05023600336784,1046.4392900706505
15.5,13.5,149.83593500667587,1046.1021013819743
15.5,14.0,149.58185797289593,1045.7739843251316
15.5,14.5,149.29190285666363,1045.4549942074968
15.5,15.0,148.96961119416076,1045.1450875350204
15.5,15.5,148.6182026377736,1044.8441478472414
15.5,16.0,148.24060612225762,1044.5520052534696
15.5,16.5,147.83948793154778,1044.2684517217524
15.5,17.0,147.41727693786297,1043.9932519655904
15.5,17.5,146.97618727726137,1043.7261521256576
15.5,18.0,146.518238712172,1043.4668866379384
15.5,18.5,146.04527491434203,1043.2151819749952
15.5,19.0,145.5589798829404,1042.9707614075892
15.5,19.5,145.06089269349553,1042.7333481378857
15.5,20.0,144.55242075469522,1042.5026671921453
16.0,0.5,118.02172740778957,1023.4616823341539
16.0,1.0,121.35272436659324,1031.454368689609
16.0,1.5,124.70057228327636,1037.7979911462737
16.0,2.0,127.83373004566918,1042.4738991139848
16.0,2.5,130.6982289221369,1045.8269970553013
16.0,3.0,133.2912346171664,1048.184597974652
16.0,3.5,135.62378627708762,1049.8024911187247
16.0,4.0,137.71072576754872,1050.8726464156014
16.0,4.5,139.56787654157222,1051.5379715495149
16.0,5.0,141.21116518654415,1051.904793801914
16.0,5.5,142.6562682634275,1052.0522900254884
16.0,6.0,143.91840670451566,1052.0394607577691
16.0,6.5,145.01219479623356,1051.9102837574162
16.0,7.0,145.95152572453597,1051.69753898662
16.0,7.5,146.74949150259985,1051.4256521376515
16.0,8.0,147.41833563553234,1051.1128137772366
16.0,8.5,147.96943479185072,1050.7725590957477
16.0,9.0,148.41330428773983,1050.414945906107
16.0,9.5,148.75962177505437,1050.047432166947
16.0,10.0,149.0172638697725,1049.6755310185927
16.0,10.5,149.1943512043689,1049.3032991702287
16.0,11.0,149.2982982687355,1048.9337014515913
16.0,11.5,149.33586525991365,1048.5688838744588
16.0,12.0,149.31320991158773,1048.2103770952426
16.0,12.5,149.23593789195112,1047.8592493511328
16.0,13.0,149.10915084386744,1047.5162212620269
16.0,13.5,148.9374915088763,1047.1817524328121
16.0,14.0,148.72518564621504,1046.8561058122446
16.0,14.5,148.47608064960474,1046.5393977286815
16.0,15.0,148.1936808959833,1046.2316342838303
16.0,15.5,147.88117994666206,1045.9327400016928
16.0,16.0,147.5414897745898,1045.6425790518263
16.0,16.5,147.17726722088838,1045.3609712225145
16.0,17.0,146.79093789670216,1045.0877047840788
16.0,17.5,146.3847177479666,1044.8225460339022
16.0,18.0,145.9606324948388,1044.5652461214572
16.0,18.5,145.52053514703064,1044.315546756363
16.0,19.0,145.06612178311914,1044.0731836258713
16.0,19.5,144.5989457674603,1043.8378906205676
16.0,20.0,144.12043056352172,1043.6094018737112
16.5,0.5,116.9181218210686,1024.1120762714397
16.5,1.0,120.1377037699585,1031.9410251303545
16.5,1.5,123.39414993745136,1038.230073458614
16.5,2.0,126.45765774133329,1042.9158293325709
16.5,2.5,129.27065392222073,1046.3107194154595
16.5,3.0,131.8275199299417,1048.7240371022774
16.5,3.5,134.13727244850287,1050.4016046547338
16.5,4.0,136.21309351588582,1051.5298789630835
16.5,4.5,138.06931474593262,1052.2488586768422
16.5,5.0,139.72047304192702,1052.663538143672
16.5,5.5,141.180947481423,1052.8527144442835
16.5,6.0,142.4647621592389,1052.8755653319504
16.5,6.5,143.58544540940167,1052.7765477868127
16.5,7.0,144.55592124757746,1052.5890588586926
16.5,7.5,145.38842961602964,1052.3381786851248
16.5,8.0,146.09447458879106,1052.0427307550826
16.5,8.5,146.6847982354543,1051.7168299490265
16.5,9.0,147.16937635610512,1051.3710468301558
16.5,9.5,147.55743161457187,1051.0132825449673
16.5,10.0,147.85745962082171,1050.6494259507547
16.5,10.5,148.07726397201807,1050.2838492026729
16.5,11.0,148.22399691727463,1049.9197790885848
16.5,11.5,148.3042030047052,1049.5595773627483
16.5,12.0,148.32386371176372,1049.2049524948031
16.5,12.5,148.28844161039007,1048.8571179622688
16.5,13.0,148.20292306612004,1048.5169132902333
16.5,13.5,148.07185882021062,1048.1848953761846
16.5,14.0,147.89940206852322,1047.8614068642323
16.5,14.5,147.68934384527543,1047.5466293976704
16.5,15.0,147.44514565824903,1047.2406226111182
16.5,15.5,147.16996941737892,1046.9433553519573
16.5,16.0,146.86670476149217,1046.6547283648072
16.5,16.5,146.53799392682794,1046.3745923591846
16.5,17.0,146.18625432254285,1046.1027613889244
16.5,17.5,145.8136989877535,1045.839023135336
16.5,18.0,145.42235510561937,1045.5831471672752
16.5,18.5,145.01408074535044,1045.3348906664353
16.5,19.0,144.59057999486012,1045.0940037549267
16.5,19.5,144.15341663657037,1044.8602319163358
16.5,20.0,143.70402650761457,1044.6333195203558
17.0,0.5,115.88723299183728,1024.7053846571655
17.0,1.0,119.00143828052774,1032.3747701809611
17.0,1.5,122.17028477268563,1038.6070467573968
17.0,2.0,125.16632893541902,1043.298678163101
17.0,2.5,127.92878500208181,1046.7313616594547
17.0,3.0,130.44944732018405,1049.1969877271335
17.0,3.5,132.73546320698526,1050.9316108972905
17.0,4.0,134.79850333799925,1052.1161819772785
17.0,4.5,136.65155393431158,1052.8877013197693
17.0,5.0,138.307900881942,1053.349698429006
17.0,5.5,139.7807509168112,1053.5804501782645
17.0,6.0,141.0830393769433,1053.6391805316619
17.0,6.5,142.22729845672993,1053.5707143601212
17.0,7.0,143.2255551153684,1053.4089772917514
17.0,7.5,144.08925331417615,1053.179637335896
17.0,8.0,144.82919997547344,1052.902103071251
17.0,8.5,145.45553338504018,1052.591037487471
17.0,9.0,145.97771140582333,1052.257504544798
17.0,9.5,146.40451603398898,1051.9098374923685
17.0,10.0,146.7440706114118,1051.5542970769568
17.0,10.5,147.00386622924054,1051.195570380216
17.0,11.0,147.1907943140316,1050.8371491487198
17.0,11.5,147.31118293125172,1050.4816160221128
17.0,12.0,147.37083487769726,1050.1308619318324
17.0,12.5,147.37506611541784,1049.7862514039584
17.0,13.0,147.3287435050364,1049.4487484686028
17.0,13.5,147.2363211231311,1049.1190123003655
17.0,14.0,147.10187470286903,1048.7974700940401
17.0,14.5,146.92913392956137,1048.484372833347
17.0,15.0,146.72151246436454,1048.1798378279057
17.0,15.5,146.48213567049305,1047.8838813989937
17.0,16.0,146.21386608618383,1047.5964439979177
17.0,16.5,145.9193267348684,1047.3174093233683
17.0,17.0,145.60092239168733,1047.0466191200028
17.0,17.5,145.2608589414004,1046.7838846243121
17.0,18.0,144.90116096959702,1046.5289951619386
17.0,18.5,144.5236877296635,1046.2817251294296
17.0,19.0,144.13014762429265,1046.0418389497831
17.0,19.5,143.7221113339392,1045.8090954565027
17.0,20.0,143.3010237166311,1045.5832501119598
17.5,0.5,114.9224966691083,1025.247024754566
17.5,1.0,117.93693506602904,1032.7610144881032
17.5,1.5,121.02178317250669,1038.9346518701973
17.5,2.0,123.95248782674287,1043.628490604283
17.5,2.5,126.66541664544386,1047.0951829101537
17.5,3.0,129.14995699832178,1049.6098266206116
17.5,3.5,131.41152048594367,1051.3989196208477
17.5,4.0,133.46039421641174,1052.637934010697
17.5,4.5,135.30834580043648,1053.4608061750098
17.5,5.0,136.96753169380247,1053.9694908189488
17.5,5.5,138.4500976979062,1054.2416201884273
17.5,6.0,139.7679881867275,1054.336346367212
17.5,6.5,140.932821865172,1054.2987575293587
17.5,7.0,141.95579618310435,1054.1632227767006
17.5,7.5,142.8476126584727,1053.9559321791025
17.5,8.0,143.61842226284642,1053.6968311058836
17.5,8.5,144.27779025441512,1053.4010965875698
17.5,9.0,144.83467874188855,1053.080263458021
17.5,9.5,145.29744437578134,1052.7430842046083
17.5,10.0,145.67384817913018,1052.3961846887992
17.5,10.5,145.97107455997224,1052.0445652078015
17.5,11.0,146.19575683423767,1051.6919830024378
17.5,11.5,146.35400699508676,1051.3412440931966
17.5,12.0,146.4514479012548,1050.994426650934
17.5,12.5,146.4932464687309,1050.6530507990528
17.5,13.0,146.48414681050497,1050.3182097119484
17.5,13.5,146.428502569023,1049.9906696884468
17.5,14.0,146.33030792632607,1049.6709466039022
17.5,14.5,146.19322696363423,1049.3593649231111
17.5,15.0,146.02062118342613,1049.0561031606055
17.5,15.5,145.81557511117387,1048.7612282631071
17.5,16.0,145.5809199684848,1048.474723234127
17.5,16.5,145.31925546110892,1048.1965070330893
17.5,17.0,145.03296975958676,1047.9264514136642
17.5,17.5,144.72425777166248,1047.6643927853247
17.5,18.0,144.39513781744063,1047.4101419296805
17.5,18.5,144.04746682332512,1047.1634914510505
17.5,19.0,143.68295415107,1046.9242216523824
17.5,19.5,143.30317417533752,1046.6921048485654
17.5,20.0,142.9095777181339,1046.466908496852
18.0,0.5,114.01808026536312,1025.7418549872666
18.0,1.0,116.9379699770269,1033.1045887036862
18.0,1.5,119.9422323608138,1039.2180167946894
18.0,2.0,122.80965570821556,1043.910677964199
18.0,2.5,125.47410281014108,1047.40780042702
18.0,3.0,127.92272009321255,1049.9682903116338
18.0,3.5,130.15930115094935,1051.8093087893462
18.0,4.0,132.1928600426265,1053.1008936828375
18.0,4.5,134.03405575093177,1053.9738715970173
18.0,5.0,135.6940219569777,1054.5285311476218
18.0,5.5,137.18394262645626,1054.8417521184454
18.0,6.0,138.51485948152595,1054.9725071243465
18.0,6.5,139.69755356143332,1054.9660514443567
18.0,7.0,140.74245580057877,1054.8571167734328
18.0,7.5,141.65957607434544,1054.6723501690904
18.0,8.0,142.45844923795343,1054.4321851693026
18.0,8.5,143.1480978916756,1054.152277843382
18.0,9.0,143.73701084973487,1053.8446096216728
18.0,9.5,144.23313543640705,1053.518336576712
18.0,10.0,144.6438812453613,1053.180440770192
18.0,10.5,144.97613288283478,1052.8362317890123
18.0,11.0,145.23626935903695,1052.4897318411215
18.0,11.5,145.43018807937403,1052.143971845219
18.0,12.0,145.5633317308161,1051.8012196173534
18.0,12.5,145.64071670340158,1051.463154713734
18.0,13.0,145.66696200157085,1051.131003689628
18.0,13.5,145.64631787071704,1050.8056438164363
18.0,14.0,145.58269358755132,1050.487683882684
18.0,14.5,145.47968404097762,1050.1775254167517
18.0,15.0,145.34059486842443,1049.8754112442218
18.0,15.5,145.1684660172379,1049.5814623483686
18.0,16.0,144.96609367801048,1049.2957066078768
18.0,16.5,144.73605059224704,1049.0181011192935
18.0,17.0,144.48070477537917,1048.7485493163467
18.0,17.5,144.20223672184613,1048.4869145119044
18.0,18.0,143.90265517498938,1048.2330306418332
18.0,18.5,143.58381155341357,1047.9867099922858
18.0,19.0,143.24741312922083,1047.7477493994938
18.0,19.5,142.89503505365784,1047.5159358925118
18.0,20.0,142.5281313233526,1047.2910496088766
18.5,0.5,113.16878776104339,1026.1942358802387
18.5,1.0,115.99898867418462,1033.4098081692807
18.5,1.5,118.92590089963934,1039.4617246464124
18.5,2.0,121.73203324261202,1044.1500874368114
18.5,2.5,124.34906299430804,1047.6742584160274
18.5,3.0,126.76204986848532,1050.277543236368
18.5,3.5,128.9732740510381,1052.1679915893412
18.5,4.0,130.99057261380307,1053.5102656095803
18.5,4.5,132.82359154294545,1054.432052629314
18.5,5.0,134.48253536907853,1055.0319013769958
18.5,5.5,135.97771433037653,1055.3858453426915
18.5,6.0,137.31934712646938,1055.5525814960158
18.5,6.5,138.51744651426776,1055.5774434288944
18.5,7.0,139.5817354444006,1055.4954483479223
18.5,7.5,140.52158011410822,1055.3336386249364
18.5,8.0,141.34593752160603,1055.112887064921
18.5,8.5,142.06331733356964,1054.8492923486085
18.5,9.0,142.68175753567547,1054.5552572634306
18.5,9.5,143.20881258322902,1054.24032418216
18.5,10.0,143.6515522337818,1053.9118204676363
18.5,10.5,144.01656902296028,1053.5753591694595
18.5,11.0,144.3099923729339,1053.2352250207657
18.5,11.5,144.53750750627498,1052.8946742920705
18.5,12.0,144.70437759759898,1052.5561661080328
18.5,12.5,144.81546787663598,1052.22154221521
18.5,13.0,144.8752706659397,1051.8921654744702
18.5,13.5,144.8879305767829,1051.5690280324384
18.5,14.0,144.85726929087858,1051.2528345753592
18.5,14.5,144.78680952271523,1050.9440674933971
18.5,15.0,144.67979789027405,1050.6430372023335
18.5,15.5,144.53922652506864,1050.3499212701508
18.5,16.0,144.36785333063946,1050.0647951638853
18.5,16.5,144.16822085649255,1049.7876560402858
18.5,17.0,143.94267379616062,1049.5184413583272
18.5,17.5,143.6933751471501,1049.2570432939633
18.5,18.0,143.42232108994807,1049.0033200974012
18.5,18.5,143.1313546554041,1048.7571049541443
18.5,19.0,142.82217825653316,1048.5182128530087
18.5,19.5,142.49636516360061,1048.2864462454206
18.5,20.0,142.15537000137283,1048.0615987664473
19.0,0.5,112.36997848922573,1026.6080826433872
19.0,1.0,115.11502208475315,1033.680529149964
19.0,1.5,117.9676534764806,1039.6698730963478
19.0,2.0,120.71441655851196,1044.3510630548924
19.0,2.5,123.28510133834322,1047.8990894997771
19.0,3.0,125.66282502176912,1050.542238285604
19.0,3.5,127.8484481642657,1052.4796757657796
19.0,4.0,129.84871479715213,1053.8707580734465
19.0,4.5,131.67234128143036,1054.8400190355364
19.0,5.0,133.3286852622403,1055.484207281747
19.0,5.5,134.82726157246046,1055.8784301811622
19.0,6.0,136.177537605782,1056.0810227483391
19.0,6.5,137.38882119283232,1056.1373154863168
19.0,7.0,138.47018151745544,1056.0825396100784
19.0,7.5,139.43038619406047,1055.9440724968408
19.0,8.0,140.27785090555628,1055.743178688427
19.0,8.5,141.02060126406312,1055.4963630074083
19.0,9.0,141.666246677709,1055.216422935788
19.0,9.5,142.22196540844286,1054.9132683652717
19.0,10.0,142.6944994698463,1054.594559977267
19.0,10.5,143.09015772399346,1054.2662065230393
19.0,11.0,143.4148254742521,1053.9327516292428
19.0,11.5,143.67397894657822,1053.5976757574342
19.0,12.0,143.87270323685001,1053.263630202136
19.0,12.5,144.01571252435593,1052.9326203134794
19.0,13.0,144.10737157763765,1052.6061480611697
19.0,13.5,144.15171778870044,1052.2853231140823
19.0,14.0,144.1524831554092,1051.9709495501822
19.0,14.5,144.1131157864632,1051.663593223385
19.0,15.0,144.03680062931255,1051.3636348852306
19.0,15.5,143.92647922140546,1051.071311623974
19.0,16.0,143.78486834276282,1050.7867489391397
19.0,16.5,143.61447750677905,1050.509986379314
19.0,17.0,143.41762526982288,1050.240997080126
19.0,17.5,143.19645437177851,1049.9797036820848
19.0,18.0,142.9529457417443,1049.725990612165
19.0,18.5,142.6889314178884,1049.4797130726658
19.0,19.0,142.40610643971783,1049.2407053966062
19.0,19.5,142.1060397761495,1049.0087864068125
19.0,20.0,141.79018435489002,1048.7837642016461
19.5,0.5,111.61749758902786,1026.9869139553828
19.5,1.0,114.28161391561073,1033.9202002949291
19.5,1.5,117.06287774044988,1039.8461288435203
19.5,2.0,119.75212504081732,1044.5175009726668
19.5,2.5,122.27753680353045,1048.0863702848146
19.5,3.0,124.6204232922671,1050.7665706577413
19.5,3.5,126.78031023887095,1052.7486164027614
19.5,4.0,128.76292241430951,1054.1866354060244
19.5,4.5,130.57611944818476,1055.202005701019
19.5,5.0,132.22848447213772,1055.8896293678372
19.5,5.5,133.7288065424726,1056.3236185672026
19.5,6.0,135.08586628221897,1056.561870627418
19.5,6.5,136.30832434850595,1056.6496383198678
19.5,7.0,137.40464624743885,1056.6223000598945
19.5,7.5,138.38304325594783,1056.5075113086143
19.5,8.0,139.25142447702876,1056.3268817378946
19.5,8.5,140.01735935203166,1056.0972860177949
19.5,9.0,140.6880505696175,1055.8318888800902
19.5,9.5,141.27031690848153,1055.5409481048064
19.5,10.0,141.77058505297992,1055.2324442005313
19.5,10.5,142.19488909304854,1054.9125727462463
19.5,11.0,142.548876290378,1054.5861314233834
19.5,11.5,142.83781771644828,1054.2568222185744
19.5,12.0,143.06662248809874,1053.927488271358
19.5,12.5,143.2398544955991,1053.6002996837915
19.5,13.0,143.36175070328736,1053.2768993147647
19.5,13.5,143.43624028273166,1052.9585166330837
19.5,14.0,143.4669640014103,1052.6460574381854
19.5,14.5,143.4572934308474,1052.3401736943379
19.5,15.0,143.41034965580653,1052.0413193815148
19.5,15.5,143.32902126169725,1051.7497932639635
19.5,16.0,143.21598145312316,1051.465773185095
19.5,16.5,143.07370421533457,1051.189343134061
19.5,17.0,142.90447947505646,1050.9205140464956
19.5,17.5,142.71042725040328,1050.659240642221
19.5,18.0,142.49351080366745,1050.4054346996381
19.5,18.5,142.25554882766434,1050.1589752497707
19.5,19.0,141.99822670765278,1049.9197166747433
19.5,19.5,141.7231069079588,1049.6874953172435
19.5,20.0,141.4316385363722,1049.4621345366909
20.0,0.5,110.90761629145342,1027.33389450188
20.0,1.0,113.49475833461183,1034.131907553208
20.0,1.5,116.20742131948481,1039.9937735053566
20.0,2.0,118.84093903488645,1044.6528974898638
20.0,2.5,121.32214277599842,1048.2397693023097
20.0,3.0,123.63066387242263,1050.9543265657865
20.0,3.5,125.76477056900376,1052.9786631912343
20.0,4.0,127.72923361015522,1054.4617639604498
20.0,4.5,129.5311198288865,1055.521858656947
20.0,5.0,131.17830160380623,1056.2519675607741
20.0,5.5,132.67890413423368,1056.725149395974
20.0,6.0,134.04107931213284,1056.9987967192164
20.0,6.5,135.2728931931748,1057.118017643018
20.0,7.0,136.3822537793473,1057.1182751403676
20.0,7.5,137.37685546406362,1057.0274487818724
20.0,8.0,138.2641336544483,1056.8674487629703
20.0,8.5,139.05122840162903,1056.6554836072096
20.0,9.0,139.7449569993384,1056.4050577144503
20.0,9.5,140.3517953353054,1056.1267562031876
20.0,10.0,140.8778673514643,1055.8288645163054
20.0,10.5,141.3289416304295,1055.5178558316995
20.0,11.0,141.7104339497578,1055.1987753543033
20.0,11.5,142.0274146118516,1054.8755432304206
20.0,12.0,142.28461942217504,1054.5511929509316
20.0,12.5,142.4864633102676,1054.2280597813192
20.0,13.0,142.6370557352085,1053.9079282181629
20.0,13.5,142.74021716838698,1053.5921493229835
20.0,14.0,142.7994960887779,1053.2817328072413
20.0,14.5,142.81818605265957,1052.9774191114425
20.0,15.0,142.79934250816933,1052.6797373676957
20.0,15.5,142.74579911514303,1052.3890505723482
20.0,16.0,142.6601834036198,1052.1055908410908
20.0,16.5,142.54493166221462,1051.8294885415103
20.0,17.0,142.4023029924693,1051.5607942019544
20.0,17.5,142.2343924994986,1051.2994963802794
20.0,18.0,142.04314361472316,1051.0455355561107
20.0,18.5,141.8303595649849,1050.7988156408007
20.0,19.0,141.5977140153638,1050.5592124949294
20.0,19.5,141.34676092176662,1050.3265808892888
20.0,20.0,141.07894363485886,1050.100760145228
